
央视,#genre#
东南卫视,http://ruoshui.space:554/rtp/239.77.1.104:5146
东南卫视,http://ruoshui.space:554/rtp/239.77.0.146:5146
东南卫视,http://ruoshui.space:554/rtp/239.77.0.65:5146
东南卫视,http://ruoshui.space:554/rtp/239.77.1.1:5146
东南卫视,http://ruoshui.space:554/rtp/239.77.1.213:5146
广西卫视,http://ruoshui.space:554/rtp/239.253.43.36:5146
广西卫视,http://ruoshui.space:554/rtp/239.77.0.139:5146
广西卫视,http://ruoshui.space:554/rtp/239.77.0.66:5146
广西卫视,http://ruoshui.space:554/rtp/239.77.1.59:5146
吉林卫视,http://ruoshui.space:554/rtp/239.77.1.111:5146
吉林卫视,http://ruoshui.space:554/rtp/239.77.0.150:5146
吉林卫视,http://ruoshui.space:554/rtp/239.77.0.67:5146
吉林卫视,http://ruoshui.space:554/rtp/239.77.1.45:5146
陕西卫视,http://ruoshui.space:554/rtp/239.77.0.68:5146
陕西卫视,http://ruoshui.space:554/rtp/239.77.1.54:5146
山西卫视,http://ruoshui.space:554/rtp/239.77.0.69:5146
山西卫视,http://ruoshui.space:554/rtp/239.77.1.74:5146
内蒙古卫视,http://ruoshui.space:554/rtp/239.77.0.70:5146
内蒙古卫视,http://ruoshui.space:554/rtp/239.77.1.55:5146
青海卫视,http://ruoshui.space:554/rtp/239.253.43.125:5146
青海卫视,http://ruoshui.space:554/rtp/239.77.0.71:5146
青海卫视,http://ruoshui.space:554/rtp/239.77.1.70:5146
海南卫视,http://ruoshui.space:554/rtp/239.253.43.35:5146
海南卫视,http://ruoshui.space:554/rtp/239.253.43.101:5146
海南卫视,http://ruoshui.space:554/rtp/239.77.0.72:5146
海南卫视,http://ruoshui.space:554/rtp/239.77.1.51:5146
宁夏卫视,http://ruoshui.space:554/rtp/239.77.0.73:5146
宁夏卫视,http://ruoshui.space:554/rtp/239.77.1.47:5146
西藏卫视,http://ruoshui.space:554/rtp/239.77.0.74:5146
西藏卫视,http://ruoshui.space:554/rtp/239.77.1.49:5146
新疆卫视,http://ruoshui.space:554/rtp/239.77.0.75:5146
新疆卫视,http://ruoshui.space:554/rtp/239.77.1.53:5146
甘肃卫视,http://ruoshui.space:554/rtp/239.77.0.189:5146
甘肃卫视,http://ruoshui.space:554/rtp/239.77.0.76:5146
甘肃卫视,http://ruoshui.space:554/rtp/239.77.1.57:5146
兵团卫视,http://ruoshui.space:554/rtp/239.77.0.77:5146
兵团卫视,http://ruoshui.space:554/rtp/239.77.1.80:5146
厦门卫视,http://ruoshui.space:554/rtp/239.77.0.96:5146
三沙卫视,http://ruoshui.space:554/rtp/239.253.43.113:5146
三沙卫视,http://ruoshui.space:554/rtp/239.77.0.152:5146
三沙卫视,http://ruoshui.space:554/rtp/239.77.1.117:5146
延边卫视,http://ruoshui.space:554/rtp/239.77.0.10:5146
延边卫视,http://ruoshui.space:554/rtp/239.77.1.99:5146

湖南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.127:5146
湖南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.5:5146
湖南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.129:5146
湖南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.88:5146
湖南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.46:5146
湖南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.29:5146
浙江卫视,http://xxy.x3322.net:4022/rtp/239.77.1.33:5146
浙江卫视,http://xxy.x3322.net:4022/rtp/239.77.1.150:5146
浙江卫视,http://xxy.x3322.net:4022/rtp/239.77.0.89:5146
浙江卫视,http://xxy.x3322.net:4022/rtp/239.77.0.125:5146
浙江卫视,http://xxy.x3322.net:4022/rtp/239.77.0.47:5146
浙江卫视,http://xxy.x3322.net:4022/rtp/239.77.1.32:5146
江苏卫视,http://xxy.x3322.net:4022/rtp/239.77.1.18:5146
江苏卫视,http://xxy.x3322.net:4022/rtp/239.77.1.149:5146
江苏卫视,http://xxy.x3322.net:4022/rtp/239.77.0.90:5146
江苏卫视,http://xxy.x3322.net:4022/rtp/239.77.0.126:5146
江苏卫视,http://xxy.x3322.net:4022/rtp/239.77.0.48:5146
江苏卫视,http://xxy.x3322.net:4022/rtp/239.77.1.40:5146
东方卫视,http://xxy.x3322.net:4022/rtp/239.77.1.218:5146
东方卫视,http://xxy.x3322.net:4022/rtp/239.77.1.156:5146
东方卫视,http://xxy.x3322.net:4022/rtp/239.77.0.98:5146
东方卫视,http://xxy.x3322.net:4022/rtp/239.77.0.49:5146
东方卫视,http://xxy.x3322.net:4022/rtp/239.77.1.48:5146
广东卫视,http://xxy.x3322.net:4022/rtp/239.77.0.166:5146
广东卫视,http://xxy.x3322.net:4022/rtp/239.77.1.19:5146
广东卫视,http://xxy.x3322.net:4022/rtp/239.77.1.152:5146
广东卫视,http://xxy.x3322.net:4022/rtp/239.77.0.84:5146
广东卫视,http://xxy.x3322.net:4022/rtp/239.77.0.2:5146
广东卫视,http://xxy.x3322.net:4022/rtp/239.77.1.2:5146
深圳卫视,http://xxy.x3322.net:4022/rtp/239.77.1.3:5146
深圳卫视,http://xxy.x3322.net:4022/rtp/239.77.1.148:5146
深圳卫视,http://xxy.x3322.net:4022/rtp/239.77.0.130:5146
深圳卫视,http://xxy.x3322.net:4022/rtp/239.77.0.92:5146
深圳卫视,http://xxy.x3322.net:4022/rtp/239.77.0.55:5146
深圳卫视,http://xxy.x3322.net:4022/rtp/239.77.1.21:5146
大湾区卫视,http://xxy.x3322.net:4022/rtp/239.77.0.215:5146
大湾区卫视,http://xxy.x3322.net:4022/rtp/239.77.0.9:5146
大湾区卫视,http://xxy.x3322.net:4022/rtp/239.77.1.12:5146
安徽卫视,http://xxy.x3322.net:4022/rtp/239.77.1.92:5146
安徽卫视,http://xxy.x3322.net:4022/rtp/239.77.1.157:5146
安徽卫视,http://xxy.x3322.net:4022/rtp/239.77.0.183:5146
安徽卫视,http://xxy.x3322.net:4022/rtp/239.77.0.50:5146
安徽卫视,http://xxy.x3322.net:4022/rtp/239.77.1.13:5146
北京卫视,http://xxy.x3322.net:4022/rtp/239.77.1.4:5146
北京卫视,http://xxy.x3322.net:4022/rtp/239.77.1.151:5146
北京卫视,http://xxy.x3322.net:4022/rtp/239.77.0.91:5146
北京卫视,http://xxy.x3322.net:4022/rtp/239.77.0.51:5146
北京卫视,http://xxy.x3322.net:4022/rtp/239.77.1.14:5146
天津卫视,http://xxy.x3322.net:4022/rtp/239.77.0.131:5146
天津卫视,http://xxy.x3322.net:4022/rtp/239.77.1.141:5146
天津卫视,http://xxy.x3322.net:4022/rtp/239.77.1.182:5146
天津卫视,http://xxy.x3322.net:4022/rtp/239.77.0.97:5146
天津卫视,http://xxy.x3322.net:4022/rtp/239.77.0.52:5146
天津卫视,http://xxy.x3322.net:4022/rtp/239.77.1.37:5146
山东卫视,http://xxy.x3322.net:4022/rtp/239.77.1.142:5146
山东卫视,http://xxy.x3322.net:4022/rtp/239.77.1.153:5146
山东卫视,http://xxy.x3322.net:4022/rtp/239.77.0.94:5146
山东卫视,http://xxy.x3322.net:4022/rtp/239.77.0.132:5146
山东卫视,http://xxy.x3322.net:4022/rtp/239.77.0.53:5146
山东卫视,http://xxy.x3322.net:4022/rtp/239.77.1.66:5146
江西卫视,http://xxy.x3322.net:4022/rtp/239.77.1.219:5146
江西卫视,http://xxy.x3322.net:4022/rtp/239.77.0.149:5146
江西卫视,http://xxy.x3322.net:4022/rtp/239.77.0.54:5146
江西卫视,http://xxy.x3322.net:4022/rtp/239.77.1.73:5146
湖北卫视,http://xxy.x3322.net:4022/rtp/239.77.0.128:5146
湖北卫视,http://xxy.x3322.net:4022/rtp/239.77.1.93:5146
湖北卫视,http://xxy.x3322.net:4022/rtp/239.77.1.174:5146
湖北卫视,http://xxy.x3322.net:4022/rtp/239.77.0.95:5146
湖北卫视,http://xxy.x3322.net:4022/rtp/239.77.0.56:5146
湖北卫视,http://xxy.x3322.net:4022/rtp/239.77.1.44:5146
辽宁卫视,http://xxy.x3322.net:4022/rtp/239.77.1.103:5146
辽宁卫视,http://xxy.x3322.net:4022/rtp/239.77.0.123:5146
辽宁卫视,http://xxy.x3322.net:4022/rtp/239.77.0.161:5146
辽宁卫视,http://xxy.x3322.net:4022/rtp/239.77.0.57:5146
辽宁卫视,http://xxy.x3322.net:4022/rtp/239.77.1.62:5146
黑龙江卫视,http://xxy.x3322.net:4022/rtp/239.77.0.124:5146
黑龙江卫视,http://xxy.x3322.net:4022/rtp/239.77.1.6:5146
黑龙江卫视,http://xxy.x3322.net:4022/rtp/239.77.1.179:5146
黑龙江卫视,http://xxy.x3322.net:4022/rtp/239.77.0.93:5146
黑龙江卫视,http://xxy.x3322.net:4022/rtp/239.77.0.58:5146
黑龙江卫视,http://xxy.x3322.net:4022/rtp/239.77.1.71:5146
贵州卫视,http://xxy.x3322.net:4022/rtp/239.77.1.221:5146
贵州卫视,http://xxy.x3322.net:4022/rtp/239.77.0.230:5146
贵州卫视,http://xxy.x3322.net:4022/rtp/239.77.0.59:5146
贵州卫视,http://xxy.x3322.net:4022/rtp/239.77.1.61:5146
四川卫视,http://xxy.x3322.net:4022/rtp/239.77.1.215:5146
四川卫视,http://xxy.x3322.net:4022/rtp/239.77.0.159:5146
四川卫视,http://xxy.x3322.net:4022/rtp/239.77.0.163:5146
四川卫视,http://xxy.x3322.net:4022/rtp/239.77.0.60:5146
四川卫视,http://xxy.x3322.net:4022/rtp/239.77.1.30:5146
河南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.229:5146
河南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.17:5146
河南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.61:5146
河南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.58:5146
云南卫视,http://xxy.x3322.net:4022/rtp/239.253.43.37:5146
云南卫视,http://xxy.x3322.net:4022/rtp/239.253.43.100:5146
云南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.62:5146
云南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.72:5146
重庆卫视,http://xxy.x3322.net:4022/rtp/239.77.1.162:5146
重庆卫视,http://xxy.x3322.net:4022/rtp/239.77.1.210:5146
重庆卫视,http://xxy.x3322.net:4022/rtp/239.77.0.182:5146
重庆卫视,http://xxy.x3322.net:4022/rtp/239.77.0.63:5146
重庆卫视,http://xxy.x3322.net:4022/rtp/239.77.1.16:5146
河北卫视,http://xxy.x3322.net:4022/rtp/239.77.1.214:5146
河北卫视,http://xxy.x3322.net:4022/rtp/239.77.0.148:5146
河北卫视,http://xxy.x3322.net:4022/rtp/239.77.0.64:5146
河北卫视,http://xxy.x3322.net:4022/rtp/239.77.1.60:5146
东南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.104:5146
东南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.146:5146
东南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.65:5146
东南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.1:5146
东南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.213:5146
广西卫视,http://xxy.x3322.net:4022/rtp/239.253.43.36:5146
广西卫视,http://xxy.x3322.net:4022/rtp/239.77.0.139:5146
广西卫视,http://xxy.x3322.net:4022/rtp/239.77.0.66:5146
广西卫视,http://xxy.x3322.net:4022/rtp/239.77.1.59:5146
吉林卫视,http://xxy.x3322.net:4022/rtp/239.77.1.111:5146
吉林卫视,http://xxy.x3322.net:4022/rtp/239.77.0.150:5146
吉林卫视,http://xxy.x3322.net:4022/rtp/239.77.0.67:5146
吉林卫视,http://xxy.x3322.net:4022/rtp/239.77.1.45:5146
陕西卫视,http://xxy.x3322.net:4022/rtp/239.77.0.68:5146
陕西卫视,http://xxy.x3322.net:4022/rtp/239.77.1.54:5146
山西卫视,http://xxy.x3322.net:4022/rtp/239.77.0.69:5146
山西卫视,http://xxy.x3322.net:4022/rtp/239.77.1.74:5146
内蒙古卫视,http://xxy.x3322.net:4022/rtp/239.77.0.70:5146
内蒙古卫视,http://xxy.x3322.net:4022/rtp/239.77.1.55:5146
青海卫视,http://xxy.x3322.net:4022/rtp/239.253.43.125:5146
青海卫视,http://xxy.x3322.net:4022/rtp/239.77.0.71:5146
青海卫视,http://xxy.x3322.net:4022/rtp/239.77.1.70:5146
海南卫视,http://xxy.x3322.net:4022/rtp/239.253.43.35:5146
海南卫视,http://xxy.x3322.net:4022/rtp/239.253.43.101:5146
海南卫视,http://xxy.x3322.net:4022/rtp/239.77.0.72:5146
海南卫视,http://xxy.x3322.net:4022/rtp/239.77.1.51:5146
宁夏卫视,http://xxy.x3322.net:4022/rtp/239.77.0.73:5146
宁夏卫视,http://xxy.x3322.net:4022/rtp/239.77.1.47:5146
西藏卫视,http://xxy.x3322.net:4022/rtp/239.77.0.74:5146
西藏卫视,http://xxy.x3322.net:4022/rtp/239.77.1.49:5146
新疆卫视,http://xxy.x3322.net:4022/rtp/239.77.0.75:5146
新疆卫视,http://xxy.x3322.net:4022/rtp/239.77.1.53:5146
甘肃卫视,http://xxy.x3322.net:4022/rtp/239.77.0.189:5146
甘肃卫视,http://xxy.x3322.net:4022/rtp/239.77.0.76:5146
甘肃卫视,http://xxy.x3322.net:4022/rtp/239.77.1.57:5146
兵团卫视,http://xxy.x3322.net:4022/rtp/239.77.0.77:5146
兵团卫视,http://xxy.x3322.net:4022/rtp/239.77.1.80:5146
厦门卫视,http://xxy.x3322.net:4022/rtp/239.77.0.96:5146
三沙卫视,http://xxy.x3322.net:4022/rtp/239.253.43.113:5146
三沙卫视,http://xxy.x3322.net:4022/rtp/239.77.0.152:5146
三沙卫视,http://xxy.x3322.net:4022/rtp/239.77.1.117:5146
延边卫视,http://xxy.x3322.net:4022/rtp/239.77.0.10:5146
延边卫视,http://xxy.x3322.net:4022/rtp/239.77.1.99:5146

珠江台,mitv://generationnexxxt.com:19806/a050c8e736174de681b13b8ebd2ce3c4
快乐垂钓,mitv://generationnexxxt.com:19806/65a4f19a000ece67dc92e0b05e060435
魅力足球,mitv://generationnexxxt.com:19806/ca7a1a18635e453a9a77e5fd5d425e89
五星体育,mitv://generationnexxxt.com:19806/d75057c993f84e7c86f94e8f1e56ad24
广东体育,mitv://generationnexxxt.com:19806/bb744a1252da46a6a2ae5546f4da7c72
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
Channel [V],mitv://generationnexxxt.com:19806/65938874000d6c7c9890150e746d4c5b
CHC动作电影,mitv://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
广东影视,mitv://generationnexxxt.com:19806/f2dbc62d3b0b4af3ac2420174eadf202
CHC高清电影,mitv://generationnexxxt.com:19806/02385419696a411db959037c2190cf11
CHC家庭影院,mitv://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf


港澳,#genre#
凤凰中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,P2p://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰香港台,P2p://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
TVB翡翠台,P2p://147.135.39.171:9906/659ad8a2000d34621fa351dc7e476ef7#P2p://147.135.39.171:9906/65a4e8350007683646f034780a032936#http://jyjxy.7766.org:8811/hls/36/index.m3u8
TVB明珠台,P2p://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9#http://jyjxy.7766.org:8811/hls/37/index.m3u8
TVBJ2,P2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872#
TVB无线新闻,P2p://147.135.39.171:9906/65ab4a55000e0bf85fdf91767a57713b
TVB财经体育资讯,P2p://generationnexxxt.com:19806/65b212f60006eae40fdd362b7ad67084
TVB娱乐新闻,P2p://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB星河台,http://183.1.250.143:8081/hls/135/index.m3u8
ViuTV,P2p://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
ViuTVSix,P2p://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
莲花卫视,P2p://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b#http://livehls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门-MACAU,P2p://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8#http://107.151.203.111:2209/135/hk.php?id=aoya
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
港台电视31台,P2p://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
港台电视32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
港台电视33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台电视34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
星空卫视,P2p://generationnexxxt.com:19806/0b87528420394614b1016123ff4fda4c#http://jyjxy.7766.org:8811/hls/31/index.m3u8#http://218.88.23.227:4000/udp/239.93.0.156:2193
Channel V,http://218.88.23.227:4000/udp/239.93.0.157:2194
台湾,#genre#
民视,P2p://generationnexxxt.com:19806/7b046996e7d5417eb4a619194072bbc0
台视,P2p://generationnexxxt.com:19806/9868c18e3c0940cd8aa003d9ae54f862
大爱,P2p://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
中视,P2p://generationnexxxt.com:19806/27826c4ed7234c0d8759bc7fe6786a18
霹雳台湾台,P2p://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
华视,P2p://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
公视,P2p://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
好消息,P2p://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
原住民电视台,P2p://generationnexxxt.com:19806/cb5b7549e3604100a605ca17c82808f5
客家电视台,P2p://generationnexxxt.com:19806/eafabb6e7c30439b8ecd35ad40a46a96
台视综合台,P2p://generationnexxxt.com:19806/6593a4d5000dedcb98fef0154abd184d
探索频道,P2p://generationnexxxt.com:19806/9f2e92df32b34a569ad7e6818f4732fb
TLC旅游生活,P2p://generationnexxxt.com:19806/621ca70412034f5eb919c1ec03679804
动物星球,P2p://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
CN卡通频道,P2p://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
MOMO亲子台,P2p://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
东森幼幼台,P2p://generationnexxxt.com:19806/baa16215e2224e399f6dc71eb3576ed4
纬来综合台,P2p://generationnexxxt.com:19806/d40310ae8bba42569d3d90b4cf7d9928
八大第一台,P2p://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大综合台,P2p://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
三立台湾台,P2p://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会台,P2p://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
东森综合台,P2p://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
超视,P2p://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
中天综合台,P2p://generationnexxxt.com:19806/65b21a81000274a20ffaac0a0c7b0000
中天娱乐台,P2p://generationnexxxt.com:19806/6932151dd5a74b759a053f78a719fbf3
东森戏剧台,P2p://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
八大戏剧台,P2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
TVBS欢乐台,P2p://generationnexxxt.com:19806/569aec3edbbc4267bd6f829b3d495d5a
纬来戏剧台,P2p://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
高点综合台,P2p://generationnexxxt.com:19806/462775e2153243fc92adec0793c638d0
BBC World News,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
壹电视新闻台,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
年代新闻,P2p://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7#http://pull-hls-hs-spe-f5.douyincdn.com/live/twliveozevdyscvbudlozlnsfzewtzudvbbzxfznzlvczdzdnzxw.flv
东森新闻台,P2p://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b#http://pull-hls-hs-spe-f5.douyincdn.com/live/twlivemhzttuzzcvbyzuozdzzezywefzzfbxfbxxvbzzzlzzhzsxw.flv
中天新闻台,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e#http://pull-hls-hs-spe-f5.douyincdn.com/live/twlivepzztvvzzzyzuuzzfvbscvzdztwzfszzszzzcvuyzemzeztxw.flv
民视新闻台,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
三立新闻台,P2p://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
TVBS新闻台,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476#http://pull-hls-hs-spe-f5.douyincdn.com/live/twlivezpzovdxzozfdezodszxcvlzzfvhnzlzzzobzzzsvhzchtvbs.flv
东森财经新闻台,P2p://generationnexxxt.com:19806/6596322e000d4091a2f7138e424b32c5
非凡新闻台,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
MOMO综合台,P2p://generationnexxxt.com:19806/659391fc000353d298b54dbe4b486dab
东森电影台,P2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
纬来电影台,P2p://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
龙祥电影,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
HBO,P2p://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
东森洋片台,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
AXN,P2p://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
好莱坞电影台,P2p://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
CINEMAX,P2p://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
纬来育乐台,P2p://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育台,P2p://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a#http://cloud.yumixiu768.com/tmp/123.m3u8
ELEVEN体育1台,P2p://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
JET综合台,P2p://generationnexxxt.com:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
国兴卫视,P2p://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
Z频道,P2p://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
Animax,P2p://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
人间卫视,P2p://generationnexxxt.com:19806/6593ab070007d601991721de206b22e9
尼克儿童频道,P2p://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
八大娱乐台,P2p://generationnexxxt.com:19806/cea44ead76804413bd48caf76c5c2749
三立iNEWS,P2p://generationnexxxt.com:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
龙华偶像,P2p://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,P2p://generationnexxxt.com:19806/0c1ba96949414628ae64fc70c3354e7b
公视3台,P2p://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
大爱2台,P2p://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
ELTV生活英语台,P2p://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
靖洋卡通Nice Bingo,P2p://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通台,P2p://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969
Nick Jr.,P2p://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
Mezzo Live,P2p://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA 古典乐,P2p://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
爱尔达体育1台(备),P2p://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,P2p://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACE Sport Stars,P2p://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,P2p://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,P2p://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,P2p://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,P2p://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯无限台,P2p://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,P2p://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯运动,P2p://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育2台,P2p://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,P2p://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,P2p://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
HBO强档巨献,P2p://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,P2p://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BBC Earth,P2p://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
Discovery Asia,P2p://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,P2p://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,P2p://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,P2p://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
历史频道,P2p://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,P2p://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
BBC Lifestyle,P2p://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,P2p://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
KLT-靖天国际台,P2p://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
Love Nature,P2p://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
